time,wind_speed_10m,wind_speed_100m,temperature_2m,surface_pressure,normalized_power
2024-05-03 16:00:00,14.27,23.25,7.6,1010.0,0.9952
2024-05-03 17:00:00,2.07,2.82,14.7,1021.0,0.0269
2024-05-03 18:00:00,8.85,13.98,18.9,1014.7,0.9676
2024-05-03 19:00:00,6.77,11.45,23.0,1011.5,0.6829
2024-05-03 20:00:00,6.01,10.61,11.6,1016.5,0.5529
2024-05-03 21:00:00,3.64,4.64,19.6,1016.7,0.0
2024-05-03 22:00:00,7.32,11.98,13.6,1019.2,0.8623
2024-05-03 23:00:00,3.01,4.82,19.5,1014.1,0.0
2024-05-04 00:00:00,5.41,8.83,12.6,1009.7,0.2675
2024-05-04 01:00:00,3.21,5.02,15.4,1014.1,0.0739
2024-05-04 02:00:00,9.68,14.92,17.6,1015.1,0.9503
2024-05-04 03:00:00,1.04,2.61,19.5,1019.7,0.0
2024-05-04 04:00:00,2.76,5.17,18.2,1009.1,0.0
2024-05-04 05:00:00,3.14,5.02,14.7,1013.7,0.0303
2024-05-04 06:00:00,4.45,6.92,14.4,1016.3,0.0685
2024-05-04 07:00:00,3.34,5.05,22.4,1021.3,0.0645
2024-05-04 08:00:00,5.5,7.36,17.2,1012.5,0.048
2024-05-04 09:00:00,9.85,16.19,14.5,1011.9,0.9689
2024-05-04 10:00:00,8.15,13.69,18.1,1017.8,1.0
2024-05-04 11:00:00,7.18,11.73,18.4,1006.1,0.7557
2024-05-04 12:00:00,2.58,4.13,11.5,1012.9,0.0736
2024-05-04 13:00:00,8.88,14.48,17.9,1017.5,1.0
2024-05-04 14:00:00,3.7,5.49,10.9,1016.6,0.0244
2024-05-04 15:00:00,10.31,16.41,13.9,1016.0,1.0
2024-05-04 16:00:00,4.6,7.37,12.7,1008.6,0.035
2024-05-04 17:00:00,6.11,10.32,15.7,1010.1,0.4997
2024-05-04 18:00:00,5.34,9.49,14.7,1020.5,0.3334
2024-05-04 19:00:00,10.58,17.02,15.5,1014.8,0.9298
2024-05-04 20:00:00,2.83,3.97,9.6,1014.3,0.0024
2024-05-04 21:00:00,6.41,10.41,15.9,1012.0,0.464
2024-05-04 22:00:00,2.71,5.6,12.3,1015.2,0.0605
2024-05-04 23:00:00,6.91,10.63,24.2,1013.2,0.4785
2024-05-05 00:00:00,8.98,15.09,15.1,1018.3,1.0
2024-05-05 01:00:00,4.4,7.94,15.6,1010.7,0.1159
2024-05-05 02:00:00,4.64,7.3,18.9,1018.3,0.0176
2024-05-05 03:00:00,8.81,13.86,21.1,1021.5,0.9494
2024-05-05 04:00:00,4.85,8.21,12.4,1017.4,0.1626
2024-05-05 05:00:00,4.75,7.91,18.5,1010.0,0.123
2024-05-05 06:00:00,5.57,9.45,19.9,1018.2,0.3221
2024-05-05 07:00:00,6.74,12.18,17.1,1013.0,0.8787
2024-05-05 08:00:00,2.34,3.89,17.1,1012.8,0.0
2024-05-05 09:00:00,9.01,13.89,14.7,1015.5,0.9899
2024-05-05 10:00:00,5.61,9.13,15.4,1013.9,0.2077
2024-05-05 11:00:00,2.23,3.76,16.1,1013.1,0.0
2024-05-05 12:00:00,9.76,16.59,15.0,1017.7,0.92
2024-05-05 13:00:00,5.71,9.15,19.6,1015.4,0.2792
2024-05-05 14:00:00,2.85,4.37,13.4,1007.3,0.0167
2024-05-05 15:00:00,8.36,12.74,19.5,1019.0,1.0
2024-05-05 16:00:00,11.87,19.58,21.1,1019.7,0.9821
2024-05-05 17:00:00,11.84,21.22,17.8,1017.3,1.0
2024-05-05 18:00:00,13.74,22.14,10.2,1017.6,0.941
2024-05-05 19:00:00,10.7,17.62,18.6,1014.0,1.0
2024-05-05 20:00:00,0.39,0.5,14.2,1010.1,0.0
2024-05-05 21:00:00,4.9,7.17,14.7,1015.6,0.0652
2024-05-05 22:00:00,8.51,14.06,17.8,1021.1,1.0
2024-05-05 23:00:00,4.31,7.0,20.4,1016.0,0.0452
2024-05-06 00:00:00,5.72,7.84,11.0,1021.3,0.1516
2024-05-06 01:00:00,5.54,9.95,17.0,1021.5,0.3919
2024-05-06 02:00:00,3.84,6.47,23.8,1014.5,0.0788
2024-05-06 03:00:00,8.32,13.54,13.0,1012.8,0.9614
2024-05-06 04:00:00,4.71,7.39,16.1,1012.9,0.0463
2024-05-06 05:00:00,4.58,7.67,14.6,1014.2,0.0758
2024-05-06 06:00:00,13.95,22.9,19.3,1010.8,0.9466
2024-05-06 07:00:00,5.19,8.66,12.4,1016.9,0.1997
2024-05-06 08:00:00,3.03,5.55,11.3,1018.5,0.0135
2024-05-06 09:00:00,5.92,10.38,19.7,1007.3,0.4807
2024-05-06 10:00:00,9.33,16.34,17.6,1021.8,1.0
2024-05-06 11:00:00,9.24,14.49,12.6,1012.6,0.9458
2024-05-06 12:00:00,9.75,15.47,16.6,1013.5,1.0
2024-05-06 13:00:00,8.97,14.77,12.3,1015.9,0.9738
2024-05-06 14:00:00,4.61,7.01,20.0,1011.3,0.0946
2024-05-06 15:00:00,11.51,18.3,17.8,1012.3,0.9126
2024-05-06 16:00:00,12.13,19.96,14.3,1011.3,0.9918
2024-05-06 17:00:00,3.92,6.89,14.8,1014.7,0.0766
2024-05-06 18:00:00,3.1,5.79,15.2,1012.3,0.0094
2024-05-06 19:00:00,14.23,22.96,13.0,1016.2,1.0
2024-05-06 20:00:00,10.2,16.82,21.5,1009.4,1.0
2024-05-06 21:00:00,10.16,16.63,20.9,1016.4,0.9893
2024-05-06 22:00:00,9.51,15.43,15.4,1010.2,1.0
2024-05-06 23:00:00,5.54,8.49,15.7,1018.7,0.2184
2024-05-07 00:00:00,6.03,9.22,13.2,1017.7,0.2574
2024-05-07 01:00:00,5.09,8.66,16.5,1005.9,0.1185
2024-05-07 02:00:00,1.37,1.72,18.8,1017.8,0.0008
2024-05-07 03:00:00,6.41,9.32,21.2,1004.0,0.3295
2024-05-07 04:00:00,4.71,7.62,14.0,1009.7,0.1542
2024-05-07 05:00:00,5.82,10.31,11.2,1018.5,0.4748
2024-05-07 06:00:00,4.99,6.42,13.6,1012.3,0.0267
2024-05-07 07:00:00,5.15,8.19,19.0,1020.7,0.1864
2024-05-07 08:00:00,2.95,5.2,16.9,1017.2,0.0
2024-05-07 09:00:00,4.05,5.47,20.6,1012.7,0.0312
2024-05-07 10:00:00,3.15,4.97,17.2,1012.1,0.0437
2024-05-07 11:00:00,3.67,5.27,22.8,1020.4,0.0106
2024-05-07 12:00:00,14.51,22.93,11.5,1012.5,0.9624
2024-05-07 13:00:00,3.44,5.34,8.4,1007.0,0.013
2024-05-07 14:00:00,4.74,7.01,21.8,1010.7,0.0852
2024-05-07 15:00:00,7.84,11.99,14.3,1014.9,0.817
2024-05-07 16:00:00,8.0,12.94,17.6,1011.3,0.9853
2024-05-07 17:00:00,3.45,6.94,17.6,1024.0,0.1006
2024-05-07 18:00:00,9.78,16.32,18.2,1011.8,1.0
2024-05-07 19:00:00,9.31,15.71,15.4,1011.9,1.0
2024-05-07 20:00:00,3.89,6.8,13.8,1010.5,0.0352
2024-05-07 21:00:00,4.13,6.28,13.5,1017.9,0.0
2024-05-07 22:00:00,10.64,17.45,19.2,1013.3,1.0
2024-05-07 23:00:00,8.1,13.79,19.8,1017.7,0.9468
2024-05-08 00:00:00,6.42,10.91,16.5,1018.8,0.5833
2024-05-08 01:00:00,1.76,2.98,15.3,1015.6,0.0
2024-05-08 02:00:00,4.14,7.02,19.4,1015.4,0.0976
2024-05-08 03:00:00,5.0,9.58,12.2,1009.4,0.2953
2024-05-08 04:00:00,2.62,4.75,24.2,1008.1,0.0
2024-05-08 05:00:00,4.43,7.0,19.0,1008.2,0.0859
2024-05-08 06:00:00,5.66,9.14,16.8,1014.5,0.2672
2024-05-08 07:00:00,3.98,5.82,20.3,1023.4,0.0505
2024-05-08 08:00:00,7.95,14.29,19.6,1011.9,1.0
2024-05-08 09:00:00,9.17,15.84,18.2,1018.3,0.9832
2024-05-08 10:00:00,4.62,7.54,10.8,1016.3,0.1372
2024-05-08 11:00:00,10.06,17.62,18.8,1014.3,0.9426
2024-05-08 12:00:00,2.73,4.81,22.5,1013.2,0.0
2024-05-08 13:00:00,10.71,17.11,15.4,1012.4,0.9998
2024-05-08 14:00:00,3.48,6.19,20.7,1012.4,0.0239
2024-05-08 15:00:00,2.57,4.41,20.4,1016.6,0.0
2024-05-08 16:00:00,8.3,13.96,18.4,1017.6,1.0
2024-05-08 17:00:00,6.51,9.73,18.0,1012.5,0.2763
2024-05-08 18:00:00,11.86,18.74,19.4,1012.4,0.9835
2024-05-08 19:00:00,5.17,9.28,18.8,1011.8,0.3172
2024-05-08 20:00:00,4.31,8.01,24.0,1018.2,0.1349
2024-05-08 21:00:00,5.77,10.21,20.8,1017.7,0.4514
2024-05-08 22:00:00,5.14,9.67,19.9,1020.1,0.315
2024-05-08 23:00:00,4.1,7.0,21.1,1010.9,0.0769
2024-05-09 00:00:00,6.36,10.62,20.2,1011.5,0.5543
2024-05-09 01:00:00,6.69,10.31,10.4,1020.5,0.4488
2024-05-09 02:00:00,7.52,11.85,17.3,1019.2,0.8233
2024-05-09 03:00:00,10.08,15.15,15.5,1010.0,0.9905
2024-05-09 04:00:00,3.16,4.93,18.8,1010.3,0.0126
2024-05-09 05:00:00,6.31,9.0,15.7,1014.9,0.2676
2024-05-09 06:00:00,4.23,7.5,19.8,1018.9,0.062
2024-05-09 07:00:00,6.52,10.81,16.2,1010.3,0.5147
2024-05-09 08:00:00,5.27,7.33,23.6,1014.3,0.0696
2024-05-09 09:00:00,14.83,23.93,23.5,1018.3,1.0
2024-05-09 10:00:00,8.17,14.42,12.6,1013.1,1.0
2024-05-09 11:00:00,12.79,20.66,18.8,1013.6,1.0
2024-05-09 12:00:00,10.33,16.16,16.1,1019.6,0.9858
2024-05-09 13:00:00,12.01,18.4,18.6,1012.3,0.9805
2024-05-09 14:00:00,10.46,15.91,19.7,1019.0,1.0
2024-05-09 15:00:00,6.51,10.88,13.2,1013.3,0.5349
2024-05-09 16:00:00,4.53,7.08,14.3,1009.6,0.1126
2024-05-09 17:00:00,5.56,8.8,14.7,1016.2,0.1951
2024-05-09 18:00:00,1.22,1.73,15.8,1011.5,0.0
2024-05-09 19:00:00,6.53,10.5,15.9,1009.2,0.4405
2024-05-09 20:00:00,6.08,9.13,20.5,1021.8,0.2421
2024-05-09 21:00:00,5.94,9.83,18.5,1015.6,0.0051
2024-05-09 22:00:00,12.01,18.63,14.6,1012.6,0.973
2024-05-09 23:00:00,9.38,14.76,16.6,1012.7,0.9631
2024-05-10 00:00:00,2.56,4.76,9.7,1019.8,0.0585
2024-05-10 01:00:00,3.89,6.54,25.0,1020.1,0.039
2024-05-10 02:00:00,4.14,7.12,18.0,1011.5,0.0922
2024-05-10 03:00:00,3.71,7.31,21.5,1014.7,0.1076
2024-05-10 04:00:00,6.88,11.12,20.8,1012.2,0.5904
2024-05-10 05:00:00,4.89,7.94,17.9,1016.8,0.0938
2024-05-10 06:00:00,5.41,8.61,9.6,1012.3,0.1898
2024-05-10 07:00:00,8.36,13.28,16.0,1006.0,1.0
2024-05-10 08:00:00,8.17,12.64,19.2,1009.6,0.9645
2024-05-10 09:00:00,2.69,4.41,18.2,1017.8,0.0034
2024-05-10 10:00:00,7.97,13.14,21.6,1010.8,0.1401
2024-05-10 11:00:00,5.74,9.55,18.0,1016.8,0.3247
2024-05-10 12:00:00,4.71,7.67,24.4,1015.2,0.137
2024-05-10 13:00:00,1.94,3.71,14.3,1010.8,0.038
2024-05-10 14:00:00,6.7,10.89,19.8,1013.1,0.511
2024-05-10 15:00:00,5.52,8.71,14.4,1011.2,0.2284
2024-05-10 16:00:00,4.5,6.75,21.2,1012.2,0.1182
2024-05-10 17:00:00,8.67,13.12,15.3,1006.5,1.0
2024-05-10 18:00:00,9.33,16.01,11.8,1013.2,1.0
2024-05-10 19:00:00,4.09,6.21,12.8,1011.4,0.0056
2024-05-10 20:00:00,1.73,2.25,16.3,1014.0,0.0529
2024-05-10 21:00:00,9.22,14.7,23.4,1015.8,1.0
2024-05-10 22:00:00,0.72,1.0,20.6,1016.2,0.0693
2024-05-10 23:00:00,9.95,17.12,19.5,1011.4,1.0
2024-05-11 00:00:00,5.79,9.19,18.0,1010.9,0.2152
2024-05-11 01:00:00,3.57,7.37,14.3,1012.8,0.1147
2024-05-11 02:00:00,3.0,4.9,15.0,1017.8,0.0183
2024-05-11 03:00:00,0.58,2.17,16.3,1011.4,0.0327
2024-05-11 04:00:00,2.92,5.28,16.0,1010.7,0.0148
2024-05-11 05:00:00,2.26,3.88,16.0,1009.0,0.071
2024-05-11 06:00:00,5.67,10.15,14.9,1015.5,0.0144
2024-05-11 07:00:00,2.71,5.07,18.3,1012.3,0.0032
2024-05-11 08:00:00,5.61,9.48,15.6,1009.4,0.3538
2024-05-11 09:00:00,6.42,11.8,22.2,1010.3,0.77
2024-05-11 10:00:00,4.35,6.75,22.2,1016.1,0.0606
2024-05-11 11:00:00,1.53,1.88,20.4,1014.0,0.0
2024-05-11 12:00:00,1.63,2.24,20.0,1010.8,0.0
2024-05-11 13:00:00,1.42,3.35,12.8,1015.7,0.0
2024-05-11 14:00:00,9.31,15.97,26.3,1017.6,0.9826
2024-05-11 15:00:00,5.15,8.04,17.3,1016.1,0.1168
2024-05-11 16:00:00,10.09,14.95,21.0,1014.3,0.9612
2024-05-11 17:00:00,6.06,9.71,21.2,1020.2,0.3347
2024-05-11 18:00:00,6.08,9.26,14.6,1018.7,0.3217
2024-05-11 19:00:00,6.37,10.04,16.1,1013.7,0.366
2024-05-11 20:00:00,7.93,12.22,19.7,1017.5,0.9161
2024-05-11 21:00:00,3.94,5.42,12.9,1016.0,0.0481
2024-05-11 22:00:00,2.43,5.07,18.0,1011.3,0.0
2024-05-11 23:00:00,5.53,8.55,9.9,1019.8,0.1646
2024-05-12 00:00:00,3.73,6.89,18.6,1020.0,0.1322
2024-05-12 01:00:00,4.32,6.88,23.4,1018.0,0.0753
2024-05-12 02:00:00,5.55,8.33,18.6,1015.7,0.1942
2024-05-12 03:00:00,4.5,7.6,13.4,1017.0,0.0972
2024-05-12 04:00:00,5.36,8.46,16.6,1011.9,0.1725
2024-05-12 05:00:00,4.98,7.95,20.7,1017.6,0.0672
2024-05-12 06:00:00,6.68,10.92,19.1,1008.0,0.5507
2024-05-12 07:00:00,6.69,10.36,20.1,1011.9,0.4896
2024-05-12 08:00:00,5.63,8.16,18.0,1003.2,0.142
2024-05-12 09:00:00,7.17,11.6,15.9,1014.8,0.8118
2024-05-12 10:00:00,10.04,16.85,19.0,1017.3,0.9863
2024-05-12 11:00:00,5.66,8.64,18.8,1019.8,0.1486
2024-05-12 12:00:00,5.71,9.35,22.2,1012.3,0.3172
2024-05-12 13:00:00,9.44,16.21,16.9,1014.1,1.0
2024-05-12 14:00:00,7.55,12.2,18.7,1013.1,0.8672
2024-05-12 15:00:00,2.34,3.85,18.1,1020.4,0.039
2024-05-12 16:00:00,11.79,19.16,26.5,1014.5,0.9827
2024-05-12 17:00:00,1.52,2.06,15.9,1020.6,0.0492
2024-05-12 18:00:00,8.98,13.97,17.2,1018.2,1.0
2024-05-12 19:00:00,8.78,13.65,15.2,1016.2,1.0
2024-05-12 20:00:00,12.09,19.83,23.1,1011.0,1.0
2024-05-12 21:00:00,1.71,3.22,23.4,1008.9,0.0348
2024-05-12 22:00:00,6.12,10.4,17.8,1013.6,0.2144
2024-05-12 23:00:00,4.6,7.24,22.7,1013.6,0.0859
2024-05-13 00:00:00,3.74,6.72,20.0,1008.3,0.0001
2024-05-13 01:00:00,1.81,3.12,21.3,1017.3,0.0
2024-05-13 02:00:00,4.95,8.08,15.4,1013.7,0.1775
2024-05-13 03:00:00,4.39,5.11,19.4,1015.3,0.0
2024-05-13 04:00:00,1.9,2.59,25.4,1019.8,0.0
2024-05-13 05:00:00,5.42,7.87,24.0,1009.9,0.1293
2024-05-13 06:00:00,6.63,11.13,21.7,1004.6,0.6768
2024-05-13 07:00:00,7.24,11.8,22.2,1010.6,0.7378
2024-05-13 08:00:00,9.59,14.91,27.4,1019.9,0.9352
2024-05-13 09:00:00,4.95,8.22,21.6,1013.0,0.2261
2024-05-13 10:00:00,12.04,18.67,16.5,1012.2,1.0
2024-05-13 11:00:00,10.3,16.08,23.1,1010.9,0.9381
2024-05-13 12:00:00,4.66,7.14,18.6,1013.0,0.0669
2024-05-13 13:00:00,3.42,5.88,20.6,1010.7,0.0473
2024-05-13 14:00:00,6.14,10.81,19.3,1011.0,0.539
2024-05-13 15:00:00,5.87,9.18,16.4,1017.2,0.2552
2024-05-13 16:00:00,7.45,12.88,19.9,1023.3,1.0
2024-05-13 17:00:00,7.4,12.03,22.2,1009.6,0.9122
2024-05-13 18:00:00,8.96,14.68,21.4,1010.8,0.9922
2024-05-13 19:00:00,6.29,10.17,20.5,1010.7,0.3999
2024-05-13 20:00:00,2.48,3.9,18.1,1019.3,0.0
2024-05-13 21:00:00,9.25,15.26,13.0,1016.0,0.9777
2024-05-13 22:00:00,3.97,6.89,18.7,1011.9,0.0052
2024-05-13 23:00:00,11.06,17.41,20.8,1011.0,0.9974
2024-05-14 00:00:00,2.14,3.35,11.6,1019.0,0.0
2024-05-14 01:00:00,9.59,16.56,18.9,1012.9,0.9745
2024-05-14 02:00:00,1.76,2.97,18.8,1012.6,0.0
2024-05-14 03:00:00,2.83,4.77,15.9,1004.1,0.0
2024-05-14 04:00:00,1.27,2.76,21.8,1015.9,0.0538
2024-05-14 05:00:00,6.09,9.57,22.4,1012.7,0.0475
2024-05-14 06:00:00,7.8,12.63,25.5,1013.2,1.0
2024-05-14 07:00:00,4.61,7.96,19.0,1013.2,0.1317
2024-05-14 08:00:00,10.07,17.08,23.7,1016.5,0.9635
2024-05-14 09:00:00,6.34,8.86,16.3,1003.8,0.2228
2024-05-14 10:00:00,7.02,10.94,17.8,1008.0,0.6405
2024-05-14 11:00:00,9.91,15.47,21.5,1020.6,1.0
2024-05-14 12:00:00,4.65,7.46,16.8,1007.8,0.1296
2024-05-14 13:00:00,5.3,8.03,18.6,1009.7,0.1287
2024-05-14 14:00:00,12.03,19.91,22.1,1017.8,1.0
2024-05-14 15:00:00,11.97,19.52,19.1,1013.0,1.0
2024-05-14 16:00:00,14.98,24.83,15.9,1013.0,0.9913
2024-05-14 17:00:00,11.72,19.59,17.1,1019.1,0.9474
2024-05-14 18:00:00,2.96,5.2,18.2,1010.5,0.0054
2024-05-14 19:00:00,9.57,15.32,21.2,1010.6,0.9393
2024-05-14 20:00:00,5.19,8.48,18.0,1015.8,0.2161
2024-05-14 21:00:00,13.97,22.38,10.6,1013.4,0.9841
2024-05-14 22:00:00,5.13,7.5,21.9,1016.9,0.128
2024-05-14 23:00:00,5.44,9.39,21.4,1010.2,0.2978
2024-05-15 00:00:00,5.0,8.06,15.7,1013.3,0.2066
2024-05-15 01:00:00,3.51,4.79,15.5,1012.2,0.0293
2024-05-15 02:00:00,1.6,2.91,24.1,1011.0,0.0501
2024-05-15 03:00:00,7.86,12.61,18.6,1007.4,1.0
2024-05-15 04:00:00,6.77,9.74,22.1,1010.8,0.3176
2024-05-15 05:00:00,2.23,2.8,17.0,1010.4,0.0
2024-05-15 06:00:00,6.94,10.83,21.7,1017.5,0.586
2024-05-15 07:00:00,5.95,9.77,16.2,1014.8,0.3718
2024-05-15 08:00:00,4.65,8.02,20.9,1014.3,0.1065
2024-05-15 09:00:00,3.71,6.48,20.7,1011.8,0.0425
2024-05-15 10:00:00,9.67,16.04,12.2,1009.0,0.9911
2024-05-15 11:00:00,8.01,12.97,19.9,1013.4,1.0
2024-05-15 12:00:00,6.81,12.08,16.9,1018.2,0.4158
2024-05-15 13:00:00,7.59,12.73,23.2,1009.1,1.0
2024-05-15 14:00:00,2.6,4.35,20.2,1014.3,0.0
2024-05-15 15:00:00,6.48,10.84,18.6,1010.7,0.5309
2024-05-15 16:00:00,3.83,5.97,24.7,1012.5,0.0707
2024-05-15 17:00:00,3.91,6.31,12.8,1011.9,0.0242
2024-05-15 18:00:00,7.9,11.56,26.2,1014.3,0.7339
2024-05-15 19:00:00,11.17,17.88,26.0,1011.9,1.0
2024-05-15 20:00:00,5.12,9.36,18.1,1010.5,0.3149
2024-05-15 21:00:00,3.33,5.49,22.5,1006.2,0.0
2024-05-15 22:00:00,6.46,10.53,21.1,1013.4,0.4425
2024-05-15 23:00:00,8.44,14.29,10.7,1015.0,1.0
2024-05-16 00:00:00,6.64,10.98,19.3,1012.6,0.6191
2024-05-16 01:00:00,7.69,11.99,15.3,1012.0,0.869
2024-05-16 02:00:00,4.72,7.67,15.0,1018.3,0.1945
2024-05-16 03:00:00,6.22,9.4,18.7,1018.8,0.3532
2024-05-16 04:00:00,2.17,3.64,18.8,1016.6,0.0328
2024-05-16 05:00:00,3.66,5.44,24.0,1013.7,0.0213
2024-05-16 06:00:00,4.07,7.16,17.1,1012.7,0.0826
2024-05-16 07:00:00,5.09,7.95,18.3,1008.1,0.1939
2024-05-16 08:00:00,10.0,15.72,24.5,1004.7,0.9598
2024-05-16 09:00:00,9.39,15.16,19.1,1017.8,1.0
2024-05-16 10:00:00,2.78,4.72,17.9,1012.8,0.0
2024-05-16 11:00:00,3.31,4.64,22.7,1025.9,0.0
2024-05-16 12:00:00,5.14,8.02,21.6,1010.0,0.1443
2024-05-16 13:00:00,4.68,7.65,20.0,1014.0,0.1723
2024-05-16 14:00:00,7.74,13.36,22.9,1016.4,1.0
2024-05-16 15:00:00,11.91,17.8,15.3,1009.7,0.9942
2024-05-16 16:00:00,13.93,22.96,17.7,1011.2,0.9773
2024-05-16 17:00:00,8.0,12.75,26.7,1011.5,1.0
2024-05-16 18:00:00,10.07,16.04,9.1,1010.7,1.0
2024-05-16 19:00:00,6.34,9.88,17.3,1013.9,0.3769
2024-05-16 20:00:00,3.49,5.44,15.6,1012.5,0.0763
2024-05-16 21:00:00,5.76,9.72,19.9,1004.2,0.2956
2024-05-16 22:00:00,5.69,8.91,21.8,1012.8,0.2903
2024-05-16 23:00:00,6.9,12.19,23.6,1013.8,0.8321
2024-05-17 00:00:00,2.92,5.11,18.5,1011.9,0.0
2024-05-17 01:00:00,3.77,6.23,16.7,1018.7,0.0685
2024-05-17 02:00:00,3.65,5.83,14.9,1013.5,0.0517
2024-05-17 03:00:00,9.2,15.64,20.1,1012.2,1.0
2024-05-17 04:00:00,4.13,7.51,27.4,1015.7,0.095
2024-05-17 05:00:00,6.42,9.72,17.9,1021.2,0.3935
2024-05-17 06:00:00,6.63,10.34,19.7,1011.5,0.4784
2024-05-17 07:00:00,3.4,5.89,20.5,1016.3,0.076
2024-05-17 08:00:00,5.79,9.95,18.5,1019.5,0.3875
2024-05-17 09:00:00,9.71,15.57,25.0,1011.2,1.0
2024-05-17 10:00:00,5.64,8.7,24.2,1007.4,0.2602
2024-05-17 11:00:00,12.07,19.62,22.8,1013.9,1.0
2024-05-17 12:00:00,3.83,7.1,23.3,1017.5,0.061
2024-05-17 13:00:00,2.29,3.73,17.6,1011.0,0.0
2024-05-17 14:00:00,11.52,17.93,16.0,1016.5,0.9676
2024-05-17 15:00:00,10.71,17.44,17.6,1008.7,0.9589
2024-05-17 16:00:00,16.81,27.72,21.0,1011.1,0.1114
2024-05-17 17:00:00,8.24,13.3,18.8,1011.7,1.0
2024-05-17 18:00:00,12.22,20.58,22.0,1011.6,1.0
2024-05-17 19:00:00,9.49,15.92,20.4,1008.7,0.9711
2024-05-17 20:00:00,9.34,15.11,15.3,1010.8,0.9978
2024-05-17 21:00:00,6.09,9.9,24.3,1004.2,0.3767
2024-05-17 22:00:00,4.42,6.07,18.2,1014.9,0.0
2024-05-17 23:00:00,9.58,16.27,22.7,1012.3,1.0
2024-05-18 00:00:00,4.3,6.78,17.3,1016.5,0.0831
2024-05-18 01:00:00,4.81,7.56,17.2,1011.5,0.0852
2024-05-18 02:00:00,4.13,6.37,17.0,1004.7,0.0388
2024-05-18 03:00:00,4.82,8.09,15.2,1013.2,0.1831
2024-05-18 04:00:00,4.28,6.26,15.3,1009.3,0.0467
2024-05-18 05:00:00,1.3,1.51,21.6,1016.2,0.0
2024-05-18 06:00:00,8.11,13.12,17.0,1011.1,1.0
2024-05-18 07:00:00,4.59,7.08,21.5,1020.0,0.1331
2024-05-18 08:00:00,5.9,9.76,20.6,1008.3,0.4082
2024-05-18 09:00:00,2.66,3.97,23.3,1012.9,0.0
2024-05-18 10:00:00,0.46,1.71,16.7,1014.3,0.0526
2024-05-18 11:00:00,3.95,6.83,24.0,1010.6,0.0582
2024-05-18 12:00:00,8.25,13.79,17.1,1006.6,1.0
2024-05-18 13:00:00,2.63,3.9,10.7,1011.1,0.0317
2024-05-18 14:00:00,11.89,20.73,20.9,1004.6,0.949
2024-05-18 15:00:00,4.02,6.25,17.2,1009.1,0.0521
2024-05-18 16:00:00,3.89,5.88,25.5,1011.2,0.0731
2024-05-18 17:00:00,3.59,6.24,21.3,1015.9,0.0465
2024-05-18 18:00:00,0.99,1.72,20.0,1013.0,0.0129
2024-05-18 19:00:00,8.71,13.64,21.0,1010.3,1.0
2024-05-18 20:00:00,9.8,17.21,18.5,1010.0,0.9918
2024-05-18 21:00:00,6.42,11.0,26.1,1009.7,0.5774
2024-05-18 22:00:00,2.96,4.8,18.3,1015.6,0.0207
2024-05-18 23:00:00,3.52,7.15,21.9,1006.0,0.0987
2024-05-19 00:00:00,4.57,7.89,17.7,1008.3,0.1173
2024-05-19 01:00:00,9.26,15.01,20.5,1005.8,1.0
2024-05-19 02:00:00,2.9,6.07,16.2,1014.1,0.011
2024-05-19 03:00:00,5.97,10.07,21.3,1017.8,0.3833
2024-05-19 04:00:00,4.07,6.97,20.8,1014.0,0.0734
2024-05-19 05:00:00,3.3,5.12,22.4,1014.3,0.0422
2024-05-19 06:00:00,4.44,7.23,22.2,1009.6,0.0487
2024-05-19 07:00:00,1.7,2.52,20.6,1013.7,0.0
2024-05-19 08:00:00,7.77,13.47,27.7,1008.7,0.968
2024-05-19 09:00:00,3.56,4.81,20.5,1009.4,0.0
2024-05-19 10:00:00,7.78,13.44,20.7,1011.6,0.9744
2024-05-19 11:00:00,2.04,2.78,20.2,1011.9,0.0025
2024-05-19 12:00:00,12.81,20.75,21.2,1018.9,0.9407
2024-05-19 13:00:00,3.69,5.81,19.5,1015.2,0.0479
2024-05-19 14:00:00,11.23,17.9,19.2,1012.2,1.0
2024-05-19 15:00:00,9.99,16.62,23.2,1018.6,0.957
2024-05-19 16:00:00,14.06,22.81,20.4,1021.3,1.0
2024-05-19 17:00:00,6.26,9.75,24.2,1011.8,0.3858
2024-05-19 18:00:00,8.47,13.82,13.9,1013.2,0.9516
2024-05-19 19:00:00,4.99,7.68,25.9,1006.8,0.1792
2024-05-19 20:00:00,3.23,4.91,23.7,1012.4,0.0196
2024-05-19 21:00:00,5.07,7.33,20.3,1009.0,0.0687
2024-05-19 22:00:00,2.75,4.19,20.3,1004.2,0.0
2024-05-19 23:00:00,11.43,18.83,22.8,1015.7,1.0
2024-05-20 00:00:00,1.88,3.07,17.2,1012.0,0.0
2024-05-20 01:00:00,5.1,9.36,20.9,1008.1,0.3141
2024-05-20 02:00:00,5.22,10.03,21.3,1004.2,0.3755
2024-05-20 03:00:00,4.61,7.2,13.6,1009.1,0.0672
2024-05-20 04:00:00,5.47,8.37,22.0,1008.8,0.1844
2024-05-20 05:00:00,1.99,3.91,16.1,1011.1,0.0
2024-05-20 06:00:00,5.06,8.41,24.6,1004.6,0.167
2024-05-20 07:00:00,3.5,6.36,25.5,1013.2,0.0749
2024-05-20 08:00:00,10.12,16.65,26.1,1014.1,0.941
2024-05-20 09:00:00,7.74,12.44,19.7,1006.3,0.9667
